"","memberId","loanId","date","purpose","isJointApplication","loanAmount","term","interestRate","monthlyPayment","grade","loanStatus","residentialState","yearsEmployment","homeOwnership","annualIncome","incomeVerified","dtiRatio","lengthCreditHistory","numTotalCreditLines","numOpenCreditLines","numOpenCreditLines1Year","revolvingBalance","revolvingUtilizationRate","numDerogatoryRec","numDelinquency2Years","numChargeoff1year","numInquiries6Mon","isBad","hashCode"
"918",36917,89155,"2016-03-18","debtconsolidation","0",22503,"36 months",7.86999988555908,704,"E3","Current","NY","< 1 year","own",56444,"1",22.3500003814697,6,15,8,6,13433,63.9099998474121,0,0,0,0,"0",203660914
"919",37654,49899,"2014-07-08","debtconsolidation","0",22980,"48 months",9.85000038146973,581,"C2","Current","CA","10+ years","own",57670,"1",13.2399997711182,2,14,12,9,12308,52.6399993896484,0,0,0,0,"0",-960745106
"920",38555,56008,"2015-09-02","debtconsolidation","0",16667,"60 months",9.5600004196167,351,"C2","Current","NH","10+ years","own",55115,"1",7.61999988555908,10,16,8,4,16416,88.2099990844727,6,0,0,2,"0",-1877227816
"921",39124,79353,"2016-06-20","debtconsolidation","0",22907,"36 months",10.9499998092651,749,"D2","Current","WV","2-5 years","own",58009,"0",15.3599996566772,1,16,11,11,16243,77.5100021362305,0,1,1,1,"0",1195163447
"922",41046,98566,"2015-07-01","debtconsolidation","0",17281,"36 months",10.5100002288818,562,"D3","Default","IA","1 year","own",51391,"1",10.9099998474121,7,25,25,14,10284,68.7799987792969,0,0,0,0,"1",1329254961
"923",46168,98733,"2016-02-11","debtconsolidation","0",18473,"36 months",11.7200002670288,611,"A1","Current","NM","1 year","mortgage",52082,"0",26.5200004577637,15,17,10,6,15115,77.0699996948242,0,0,0,0,"0",-1462643952
"924",47808,23440,"2015-04-11","debtconsolidation","0",22589,"60 months",8.97999954223633,469,"A1","Current","MD","< 1 year","rent",59395,"1",15.0299997329712,6,10,9,4,14533,73.1999969482422,0,20,14,1,"0",-1835897513
"925",49007,44037,"2014-12-20","education","0",18532,"36 months",10.8199996948242,605,"E2","Current","SC","10+ years","own",51462,"1",10.1300001144409,22,15,11,7,13371,49.2000007629395,0,0,0,0,"0",106512386
"926",52791,93530,"2015-08-21","debtconsolidation","0",12717,"36 months",11.5,419,"A1","Current","SC","< 1 year","mortgage",56812,"1",14.0500001907349,3,18,16,7,15949,76.9499969482422,1,11,7,0,"0",-1912250341
"927",54327,39086,"2014-08-08","debtconsolidation","0",28697,"48 months",6.19999980926514,677,"D3","Current","ID","10+ years","own",53895,"1",18.5,31,10,8,5,13584,69.6100006103516,0,2,1,1,"0",542337286
"928",54550,59151,"2015-03-07","debtconsolidation","0",20338,"36 months",17.0799999237061,726,"C3","Current","KY","1 year","rent",49106,"1",22.6200008392334,3,11,8,4,11898,55.3199996948242,0,20,13,0,"0",745464391
"929",54953,86550,"2015-05-16","debtconsolidation","0",17984,"36 months",14.6000003814697,620,"B1","Current","OR","1 year","rent",53916,"1",20.3199996948242,3,18,13,8,16078,87.3099975585938,0,0,0,1,"0",293033177
"930",55800,63856,"2016-03-05","debtconsolidation","0",13450,"36 months",11.0299997329712,441,"C3","Current","SC","6-9 years","own",56338,"1",29.8400001525879,19,17,13,9,16075,86.0899963378906,0,0,0,0,"0",-1581229333
"931",60417,67264,"2015-09-05","homeimprovement","0",20836,"48 months",10.2799997329712,531,"D1","Current","NY","1 year","rent",56033,"0",18.1499996185303,2,9,5,2,15685,65.7300033569336,0,0,0,0,"0",-36259781
"932",60886,63534,"2016-06-10","other","0",25669,"60 months",8.60000038146973,528,"C1","Current","TN","1 year","rent",60309,"1",13.1899995803833,3,13,11,6,12528,47.9799995422363,0,0,0,0,"0",-1223012101
"933",63735,79657,"2016-06-30","debtconsolidation","0",19473,"36 months",10.8299999237061,636,"A1","Current","SC","10+ years","rent",58220,"1",17.5,40,16,9,4,13691,73.0199966430664,0,0,0,2,"0",-589655150
"934",63884,85001,"2015-08-05","other","0",20089,"48 months",12.9200000762939,538,"D2","Current","ME","10+ years","rent",58232,"0",15.5,23,13,10,6,12716,78.9000015258789,0,0,0,1,"0",147882902
"935",64031,40836,"2015-11-13","debtconsolidation","0",13135,"48 months",6.46000003814697,311,"B2","Current","IA","6-9 years","own",56774,"1",23.3600006103516,7,18,12,9,15865,60.2999992370605,1,0,0,2,"0",1440190259
"936",64163,31026,"2015-02-07","debtconsolidation","0",20200,"36 months",8.82999992370605,641,"A3","Current","TX","6-9 years","mortgage",60672,"0",9.82999992370605,23,18,16,11,13738,59.560001373291,0,0,0,2,"0",664081955
"937",70072,88977,"2015-04-16","debtconsolidation","0",16769,"60 months",15.8000001907349,406,"A2","Current","KY","1 year","own",47520,"1",18.0200004577637,5,16,8,7,15919,76.9100036621094,0,0,0,0,"0",-1302879875
"938",71515,81503,"2015-08-04","other","0",20664,"36 months",13.9799995422363,709,"E1","Current","MO","1 year","mortgage",52588,"1",14.6199998855591,7,15,8,7,15796,92.6900024414062,0,0,0,0,"0",-1709686953
"939",72864,87557,"2015-03-18","other","0",15438,"48 months",10.5699996948242,396,"A3","Current","MI","< 1 year","mortgage",58171,"1",12.0200004577637,9,17,14,5,14673,59.6399993896484,0,0,0,0,"0",1013818208
"940",75562,12755,"2014-11-09","debtconsolidation","0",19013,"36 months",13.5500001907349,646,"B3","Current","IL","6-9 years","rent",47970,"0",18.7700004577637,14,15,12,8,12484,61.7599983215332,0,8,7,0,"0",655110680
"941",76146,59171,"2014-06-14","auto","0",15307,"60 months",9.14999961853027,319,"A1","Current","MS","< 1 year","mortgage",53837,"1",21.2900009155273,3,15,14,11,12399,38.3199996948242,4,0,0,18,"0",1982620509
"942",77819,71540,"2015-02-19","debtconsolidation","0",16748,"36 months",7.82999992370605,524,"B3","Current","WA","2-5 years","rent",54680,"0",16.7600002288818,31,14,8,6,14030,75.9599990844727,0,0,0,2,"0",-624720127
"943",80414,61651,"2016-03-31","healthcare","1",12558,"48 months",17.1800003051758,364,"A2","Current","DE","2-5 years","rent",54503,"1",8.67000007629395,14,17,14,7,20699,94.5800018310547,0,5,5,0,"0",-1932973362
"944",80897,48970,"2014-11-03","debtconsolidation","0",21823,"36 months",6.1100001335144,665,"A3","Current","MS","2-5 years","mortgage",53071,"1",11.9899997711182,10,16,10,7,17124,68.5800018310547,0,0,0,0,"0",2139091495
"945",81747,47968,"2015-03-10","debtconsolidation","0",24965,"36 months",10.8800001144409,816,"A2","Default","DC","1 year","rent",54389,"1",28.7000007629395,1,18,11,11,12435,91.9199981689453,0,18,11,2,"1",-1862618204
"946",82285,42065,"2015-01-31","homeimprovement","0",18351,"48 months",11.9700002670288,483,"A1","Current","OR","2-5 years","own",59249,"1",14.7399997711182,4,24,18,18,17900,53.0400009155273,0,0,0,1,"0",-708205690
"947",83096,10890,"2016-03-03","debtconsolidation","0",18905,"36 months",12.4099998474121,632,"B1","Current","MI","1 year","rent",59821,"1",13.1899995803833,25,15,12,7,16170,48.7299995422363,0,0,0,0,"0",-693412871
"948",83628,79708,"2015-10-16","debtconsolidation","0",19415,"48 months",7.82999992370605,472,"A2","Current","MI","10+ years","rent",54073,"1",20.6900005340576,31,12,7,4,18665,67.9599990844727,1,0,0,0,"0",1407900200
"949",84719,66635,"2014-09-21","debtconsolidation","0",5923,"48 months",7.6399998664856,144,"A2","Current","MI","2-5 years","mortgage",50307,"1",24.2900009155273,2,9,9,3,13497,69.5899963378906,0,0,0,0,"0",-2067223447
"950",85499,47186,"2016-03-12","debtconsolidation","0",18078,"36 months",11.7600002288818,598,"B3","Current","OK","2-5 years","own",56490,"1",23.5300006866455,10,13,8,7,15680,72.3600006103516,0,0,0,0,"0",1315966078
"951",85502,32017,"2015-05-20","debtconsolidation","0",12815,"48 months",15.6599998474121,361,"A2","Current","MI","< 1 year","rent",57413,"0",18.7800006866455,2,18,16,13,14065,61.4700012207031,0,13,10,0,"0",1816849769
"952",88272,78537,"2016-05-23","debtconsolidation","0",24557,"36 months",8.78999996185303,779,"A1","Current","WA","1 year","rent",58224,"1",14.1199998855591,2,14,9,5,13665,71.5999984741211,0,0,0,2,"0",1329438040
"953",88416,42418,"2015-11-21","debtconsolidation","0",21829,"60 months",10.3000001907349,467,"B1","Current","DC","1 year","mortgage",52224,"0",7.1399998664856,28,16,10,9,13835,61.6399993896484,1,14,9,1,"0",-1847441027
"954",91951,15429,"2015-02-28","homeimprovement","0",20664,"60 months",7.03000020980835,322,"B2","Current","SD","6-9 years","mortgage",56340,"1",13.0600004196167,4,9,6,6,16882,64.6699981689453,0,0,0,1,"0",-2133330255
"955",92136,56837,"2016-02-10","debtconsolidation","0",34043,"48 months",10.8699998855591,878,"D3","Current","CA","6-9 years","own",54115,"0",20.0699996948242,15,13,8,4,13781,34.3899993896484,0,5,3,0,"0",1300928197
"956",92798,44024,"2015-11-17","debtconsolidation","0",20738,"60 months",10.960000038147,450,"A2","Current","OR","1 year","mortgage",53160,"1",15.4200000762939,7,15,15,8,15158,74.6699981689453,6,0,0,0,"0",-1603062874
"957",93167,35343,"2015-05-10","debtconsolidation","0",23107,"36 months",6.55000019073486,709,"B2","Current","WY","1 year","rent",60690,"1",12.3699998855591,36,13,7,2,16582,50.3499984741211,0,2,1,0,"0",1489785410
"958",95562,77500,"2014-09-22","debtconsolidation","0",25351,"48 months",6.59000015258789,602,"A1","Current","FL","10+ years","own",50695,"1",17.9699993133545,29,11,9,8,12984,37.0900001525879,0,0,0,0,"0",-1167332268
"959",97150,46207,"2014-06-26","debtconsolidation","0",16020,"60 months",11.960000038147,356,"C1","Current","PA","2-5 years","own",52552,"0",21.3700008392334,5,14,7,5,16271,62.7299995422363,0,0,0,1,"0",2562224
"960",97169,74691,"2014-07-12","education","0",32450,"48 months",6.13000011444092,764,"A1","Current","LA","10+ years","rent",58015,"0",17.8099994659424,2,19,19,17,16871,53.5499992370605,0,1,1,3,"0",-787823696
"961",99759,29496,"2015-08-23","debtconsolidation","1",30509,"60 months",7.48999977111816,611,"B1","Current","NH","2-5 years","mortgage",55795,"1",27.6399993896484,39,15,15,13,13929,50.8800010681152,0,1,1,0,"0",434626445
"962",99818,81709,"2015-01-15","debtconsolidation","0",19746,"36 months",11.4899997711182,651,"A2","Current","PA","10+ years","rent",51569,"0",16.7800006866455,24,12,10,7,16726,63.6300010681152,0,0,0,0,"0",-2068956223
"963",101345,51448,"2014-12-19","debtconsolidation","0",13335,"60 months",10.3999996185303,286,"A2","Current","FL","1 year","mortgage",58257,"1",15.2200002670288,4,13,9,8,11843,55.9199981689453,0,0,0,1,"0",-1934069871
"964",101794,13956,"2016-02-12","debtconsolidation","0",26490,"48 months",6.84000015258789,632,"B2","Current","NH","10+ years","mortgage",52812,"1",17.9799995422363,37,21,19,8,14007,56.6199989318848,0,1,1,2,"0",-111784545
"965",104618,48299,"2014-06-18","debtconsolidation","0",14621,"60 months",13.3400001525879,335,"B3","Current","FL","1 year","rent",51266,"1",11.75,1,16,10,6,12829,71.3000030517578,12,0,0,0,"0",-285216355
"966",105603,43488,"2016-04-11","debtconsolidation","0",12822,"48 months",10.3900003433228,328,"A1","Current","AZ","6-9 years","rent",53922,"0",18.8899993896484,2,14,12,9,13997,44.7900009155273,0,0,0,0,"0",1477404782
"967",21602,37533,"2015-03-23","debtconsolidation","0",19875,"60 months",15.7700004577637,481,"E1","Default","SC","< 1 year","mortgage",49971,"1",14.2799997329712,5,15,12,7,13017,69.3000030517578,4,3,3,1,"1",1166001327
"968",22025,20397,"2014-11-21","debtconsolidation","0",19991,"60 months",11.289999961853,438,"C1","Current","NY","6-9 years","mortgage",55642,"1",17.3500003814697,1,11,9,5,13991,74.0800018310547,0,0,0,1,"0",920854749
"969",23676,61565,"2014-08-17","debtconsolidation","0",12659,"48 months",13.289999961853,341,"C3","Current","OR","2-5 years","rent",54647,"0",11.8500003814697,21,26,24,9,12816,64.9100036621094,0,0,0,3,"0",432435591
"970",24905,91948,"2015-11-28","debtconsolidation","0",20524,"48 months",4.55000019073486,468,"A1","Current","CT","< 1 year","rent",58203,"1",18.8600006103516,34,17,10,6,15892,41.0099983215332,0,0,0,0,"0",-30482039
"971",26683,87331,"2016-06-13","debtconsolidation","0",25576,"48 months",5.21000003814697,591,"A3","Current","CA","1 year","own",55200,"1",8.97999954223633,1,15,10,8,18365,57.1699981689453,0,0,0,1,"0",573962069
"972",26989,35913,"2015-09-09","debtconsolidation","0",26277,"60 months",13.960000038147,611,"E1","Current","CT","10+ years","own",56361,"1",10.5100002288818,5,15,11,6,15681,55.0299987792969,0,0,0,1,"0",1999433681
"973",28473,62870,"2014-08-14","debtconsolidation","0",25040,"60 months",15.7299995422363,605,"A1","Current","NY","10+ years","mortgage",52053,"1",9.94999980926514,13,10,7,5,16760,67.5199966430664,0,0,0,0,"0",361462558
"974",29076,72405,"2015-12-16","debtconsolidation","0",20664,"60 months",11.9099998474121,367,"A1","Current","MD","1 year","rent",52714,"0",13.5500001907349,2,5,5,4,14009,69.5899963378906,0,0,0,0,"0",109017628
"975",32342,49182,"2016-03-19","business","0",20678,"48 months",8.23999977111816,507,"E1","Current","OR","6-9 years","mortgage",61286,"0",19.5599994659424,10,14,12,8,19123,69.9599990844727,0,0,0,2,"0",1105369739
"976",32562,66069,"2015-11-19","debtconsolidation","0",20967,"60 months",12.0600004196167,467,"E1","Current","ME","6-9 years","rent",55347,"0",21.5200004577637,1,13,9,4,15557,60.560001373291,0,0,0,0,"0",2050247513
"977",37200,94797,"2015-02-06","debtconsolidation","0",10859,"36 months",9.69999980926514,349,"C2","Current","PA","10+ years","rent",47857,"1",14.3199996948242,7,11,6,4,15916,33.0299987792969,1,0,0,15,"0",861112264
"978",38534,36052,"2014-10-12","debtconsolidation","0",19333,"48 months",12.8800001144409,518,"B2","Current","FL","2-5 years","mortgage",57174,"0",15.0200004577637,6,14,13,12,12404,61.2299995422363,0,0,0,1,"0",1053846618
"979",39084,95528,"2014-08-15","debtconsolidation","0",26372,"60 months",16.7299995422363,652,"E1","Current","NJ","6-9 years","own",57128,"1",13.5600004196167,8,15,11,6,14820,100,0,0,0,1,"0",839602000
"980",42788,85052,"2015-07-12","debtconsolidation","0",24885,"48 months",4.90000009536743,572,"A3","Current","NJ","1 year","own",52381,"1",20.3899993896484,13,6,6,2,13124,67.9899978637695,11,0,0,0,"0",-232945621
"981",43033,77536,"2014-08-14","debtconsolidation","0",27440,"60 months",14.8800001144409,651,"B3","Current","OH","10+ years","own",56902,"0",10.6999998092651,21,13,12,6,10329,56.6699981689453,0,0,0,0,"0",2047154039
"982",44089,93378,"2014-05-30","debtconsolidation","0",17606,"60 months",13.8599996566772,408,"C3","Current","KY","2-5 years","rent",51318,"1",15.8199996948242,5,17,12,6,16210,65.4100036621094,0,0,0,0,"0",-643871225
"983",45376,16749,"2015-12-27","debtconsolidation","0",24290,"36 months",13.5500001907349,825,"B3","Current","PA","1 year","mortgage",52569,"1",19.2900009155273,8,14,10,6,19735,79.2399978637695,0,0,0,2,"0",3726051
"984",46562,82836,"2014-10-09","debtconsolidation","0",15856,"60 months",12.4399995803833,356,"A1","Current","DC","< 1 year","own",54770,"0",20.5499992370605,25,13,11,4,15186,73.5899963378906,0,0,0,0,"0",-2046807909
"985",46793,12583,"2015-01-05","healthcare","0",24988,"60 months",11.1999998092651,546,"A2","Current","MT","1 year","mortgage",56154,"1",17.6800003051758,2,19,16,15,17906,68.2200012207031,0,0,0,1,"0",263412503
"986",47967,17082,"2016-05-31","debtconsolidation","0",10184,"48 months",12.3800001144409,270,"B1","Current","FL","< 1 year","rent",46921,"0",14.210000038147,1,20,13,10,19721,74.7099990844727,0,0,0,2,"0",-753678556
"987",49626,95192,"2014-11-04","debtconsolidation","0",23030,"48 months",5.73000001907349,538,"B2","Current","NY","10+ years","mortgage",53835,"1",10.3699998855591,5,12,11,11,12281,60.2599983215332,0,8,8,1,"0",-1245586765
"988",50939,76200,"2015-01-21","debtconsolidation","0",22021,"60 months",14.4499998092651,518,"A1","Current","DC","6-9 years","rent",54427,"1",9.9399995803833,30,20,14,6,13584,42.439998626709,1,0,0,2,"0",45918279
"989",50950,19459,"2014-11-12","healthcare","0",17869,"36 months",9.10000038146973,569,"C3","Current","AZ","2-5 years","rent",52761,"1",22.7000007629395,5,11,10,4,11878,54.3199996948242,0,0,0,3,"0",1184370960
"990",52562,19301,"2014-11-27","debtconsolidation","0",19634,"36 months",9.77000045776367,631,"A2","Current","WV","1 year","mortgage",53302,"1",27.2199993133545,7,20,13,10,12246,71.879997253418,0,0,0,0,"0",2010201422
"991",53862,80100,"2016-03-16","homeimprovement","0",23747,"60 months",15.3100004196167,569,"E1","Default","SD","2-5 years","mortgage",49969,"0",17.8899993896484,1,13,11,10,12209,73.2699966430664,0,0,0,2,"1",2075797161
"992",55629,17475,"2016-06-10","debtconsolidation","0",18294,"48 months",11.710000038147,479,"C3","Current","RI","10+ years","rent",53965,"1",15.75,3,8,6,4,15714,56.7200012207031,0,0,0,0,"0",1388660851
"993",55683,16382,"2015-02-14","debtconsolidation","0",21492,"48 months",13.4200000762939,581,"A3","Current","NY","1 year","own",56877,"1",14.4200000762939,4,18,10,4,14819,61.9599990844727,0,0,0,3,"0",2140492787
"994",59145,49254,"2014-11-08","debtconsolidation","0",16092,"60 months",5.46000003814697,307,"C3","Current","MD","< 1 year","own",53230,"0",21.6100006103516,8,12,10,8,15819,68.5899963378906,0,0,0,1,"0",-1627710474
"995",60155,50794,"2015-04-21","debtconsolidation","0",23354,"48 months",13.6199998855591,634,"B1","Current","FL","< 1 year","rent",57567,"1",20.2000007629395,6,14,9,9,15218,85.4300003051758,0,4,3,5,"0",-878730406
"996",61077,59351,"2014-10-02","debtconsolidation","0",25240,"60 months",10.8900003433228,547,"B2","Current","DC","10+ years","rent",56936,"1",16.1800003051758,27,13,8,5,12602,81.5100021362305,0,1,1,1,"0",1366237937
"997",62899,52676,"2015-08-27","debtconsolidation","0",19219,"60 months",9.63000011444092,405,"E3","Default","NM","< 1 year","mortgage",53304,"1",23.8700008392334,1,9,9,8,10822,61.8400001525879,0,0,0,0,"1",1884558871
"998",63743,94301,"2014-08-08","debtconsolidation","0",20444,"36 months",9.73999977111816,657,"A1","Current","AZ","2-5 years","rent",55803,"1",17.4799995422363,33,9,8,4,17402,91.0800018310547,0,13,12,2,"0",-870014318
"999",64177,84592,"2015-04-08","debtconsolidation","0",22876,"36 months",9.61999988555908,734,"B3","Current","CA","10+ years","own",56453,"1",7.23000001907349,2,20,15,5,14526,68.75,0,10,8,1,"0",1672663815
"1000",64307,41455,"2016-05-23","debtconsolidation","1",22608,"48 months",8.89000034332275,561,"B1","Current","DC","6-9 years","rent",54807,"1",3.39000010490417,10,8,6,5,12576,50.810001373291,0,0,0,2,"0",930713180
"1001",66218,28717,"2015-04-23","debtconsolidation","0",6764,"36 months",8.65999984741211,214,"A3","Current","NY","< 1 year","mortgage",53006,"0",18.25,19,14,9,7,16589,76.5999984741211,8,0,0,14,"0",1667869090
"1002",71538,77685,"2015-04-30","debtconsolidation","0",12754,"36 months",6.36999988555908,390,"A3","Current","MS","1 year","own",53404,"1",17.5699996948242,1,17,10,4,17574,54.9199981689453,3,0,0,0,"0",1512450310
"1003",72638,89412,"2015-11-08","debtconsolidation","0",25270,"48 months",6.67000007629395,601,"A1","Current","DC","1 year","own",54983,"1",21.3199996948242,10,18,11,11,13624,65.5299987792969,0,0,0,0,"0",-1418348404
"1004",73252,31693,"2015-04-02","debtconsolidation","0",16421,"48 months",8.8100004196167,407,"E3","Current","VA","< 1 year","rent",50721,"1",11.2799997329712,3,11,7,3,14286,72.8399963378906,0,0,0,1,"0",-47975592
"1005",75413,33658,"2015-08-28","debtconsolidation","0",19712,"60 months",11.2600002288818,431,"B2","Current","MO","10+ years","rent",54472,"1",11.7399997711182,29,13,12,6,16678,80.5800018310547,0,0,0,0,"0",1016492985
